        77        -268595       -3069070           0           0   0.012693500     0.650    0.000060600      0.0410      0.4300       0.040       0.000          67       52.26        0.00        0.00        1.00
        78        -267595       -3070070           0           0   0.012729100     0.670    0.000060600      0.0410      0.4350       0.040       0.000          68       50.95        0.00        0.00        1.00
        79        -266595       -3071070           1           0   0.006975400     0.670    0.000060600      0.0410      0.4350       0.040       0.030          70       65.10        0.00       14.98        1.00
        80        -264595       -3071070           0           0   0.004990620     0.670    0.000060600      0.0410      0.4350       0.040       0.000          70       52.05        0.00        0.00        1.00
        81        -265595       -3072070           0           0   0.002899350     0.670    0.000060600      0.0410      0.4350       0.040       0.000          70       60.24        0.00        0.00        1.00
        82        -258595       -3073070           0           0   0.010453800     0.650    0.000060600      0.0410      0.4300       0.040       0.000          71       67.42        0.00        0.00        1.00
        83        -260595       -3073070           0           0   0.004000000     0.650    0.000060600      0.0410      0.4300       0.040       0.000          72       64.48        0.00        0.00        1.00
        84        -259595       -3074070           0           0   0.019629400     0.650    0.000060600      0.0410      0.4300       0.040       0.000          72       54.99        0.00        0.00        1.00
        85        -265595       -3063070           0           0   0.020567700     0.670    0.000001670      0.0900      0.4350       0.040       0.000          74       53.89        0.00        0.00        1.00
        86        -266595       -3064070           0           0   0.019039400     0.670    0.000001670      0.0900      0.4350       0.040       0.000          75       53.11        0.00        0.00        1.00
        87        -267595       -3065070           1           0   0.007500000     0.650    0.000001670      0.0900      0.4300       0.040       0.040          75       53.91        0.00        0.00        1.00
        88        -270595       -3068070           0           0   0.014668200     0.650    0.000060600      0.0410      0.4300       0.040       0.000          76       46.47        0.00        0.00        1.00
        89        -269595       -3069070           0           0   0.018622100     0.650    0.000060600      0.0410      0.4300       0.040       0.000          77       43.02        0.00        0.00        1.00
        90        -268595       -3070070           0           0   0.010789200     0.670    0.000060600      0.0410      0.4350       0.040       0.000          78       46.48        0.00        0.00        1.00
        91        -267595       -3071070           0           0   0.013798800     0.670    0.000060600      0.0410      0.4350       0.040       0.000          79       51.69        0.00        0.00        1.00
        92        -266595       -3072070           1           0   0.002795090     0.670    0.000060600      0.0410      0.4350       0.040       0.030          79       75.19        0.00       14.97        1.00
        93        -264595       -3072070           0           0   0.005536810     0.670    0.000060600      0.0410      0.4350       0.040       0.000          81       62.49        0.00        0.00        1.00
        94        -258595       -3074070           0           0   0.018100400     0.650    0.000060600      0.0410      0.4300       0.040       0.000          82       60.30        0.00        0.00        1.00
        95        -260595       -3074070           0           0   0.014562400     0.650    0.000060600      0.0410      0.4300       0.040       0.000          83       49.36        0.00        0.00        1.00
        96        -259595       -3075070           0           0   0.016441200     0.650    0.000060600      0.0410      0.4300       0.040       0.000          84       51.13        0.00        0.00        1.00
        97        -265595       -3062070           0           0   0.027658600     0.670    0.000001670      0.0900      0.4350       0.040       0.000          85       53.07        0.00        0.00        1.00
        98        -264595       -3063070           0           0   0.012914400     0.670    0.000001670      0.0900      0.4350       0.040       0.000          85       54.10        0.00        0.00        1.00
        99        -266595       -3063070           0           0   0.017041300     0.670    0.000001670      0.0900      0.4350       0.040       0.000          86       53.01        0.00        0.00        1.00
       100        -267595       -3064070           1           0   0.023535200     0.670    0.000001670      0.0900      0.4350       0.040       0.040          87       53.47        0.00        0.00        1.00
       101        -268595       -3065070           0           0   0.008494480     0.650    0.000001670      0.0900      0.4300       0.040       0.000          87       52.98        0.00        0.00        1.00
       102        -267595       -3066070           0           0   0.018337100     0.650    0.000001670      0.0900      0.4300       0.040       0.000          87       52.89        0.00        0.00        1.00
       103        -271595       -3068070           0           0   0.004304790     0.650    0.000060600      0.0410      0.4300       0.040       0.000          88       49.45        0.00        0.00        1.00
       104        -268595       -3071070           0           0   0.015757900     0.670    0.000060600      0.0410      0.4350       0.040       0.000          91       44.25        0.00        0.00        1.00
       105        -267595       -3072070           1           0   0.004930770     0.670    0.000060600      0.0410      0.4350       0.040       0.050          92       65.35        0.00        0.00        1.00
       106        -266595       -3073070           1           0   0.007976530     0.650    0.000060600      0.0410      0.4300       0.040       0.030          92       70.64        0.00       14.95        1.00
       107        -263595       -3072070           0           0   0.010032800     0.650    0.000060600      0.0410      0.4300       0.040       0.000          93       49.59        0.00        0.00        1.00
       108        -264595       -3073070           0           0   0.005003120     0.650    0.000060600      0.0410      0.4300       0.040       0.000          93       60.62        0.00        0.00        1.00
       109        -258595       -3075070           0           0   0.022305400     0.650    0.000060600      0.0410      0.4300       0.040       0.000          94       54.28        0.00        0.00        1.00
       110        -259595       -3076070           0           0   0.003988260     0.650    0.000060600      0.0410      0.4300       0.040       0.000          96       55.28        0.00        0.00        1.00
       111        -265595       -3061070           0           0   0.034409300     0.600    0.000001670      0.0900      0.4150       0.040       0.000          97       52.77        0.00        0.00        1.00
       112        -264595       -3062070           0           0   0.021321900     0.670    0.000001670      0.0900      0.4350       0.040       0.000          98       53.60        0.00        0.00        1.00
       113        -266595       -3062070           0           0   0.020635200     0.670    0.000001670      0.0900      0.4350       0.040       0.000          99       52.61        0.00        0.00        1.00
       114        -267595       -3063070           0           0   0.030311900     0.670    0.000001670      0.0900      0.4350       0.040       0.000         100       51.77        0.00        0.00        1.00
       115        -268595       -3064070           1           0   0.022419300     0.670    0.000001670      0.0900      0.4350       0.040       0.040         100       52.84        0.00        0.00        1.00
       116        -269595       -3065070           0           0   0.012655300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         101       52.50        0.00        0.00        1.00
       117        -268595       -3066070           0           0   0.016372600     0.650    0.000001670      0.0900      0.4300       0.040       0.000         101       52.56        0.00        0.00        1.00
       118        -267595       -3067070           0           0   0.012105000     0.650    0.000001670      0.0900      0.4300       0.040       0.000         102       52.97        0.00        0.00        1.00
       119        -268595       -3072070           1           0   0.014036800     0.670    0.000060600      0.0410      0.4350       0.040       0.050         105       59.48        0.00        0.00        1.00
